GEO_ID,NAME,POPGROUP,POPGROUP_TTL,HCT006001,HCT006001ERR,HCT006002,HCT006003,HCT006004,HCT006005,HCT006006,HCT006007,HCT006008
8600000US95313,ZCTA5 95313,1,Total population,470,null,108,132,71,69,47,29,14
8600000US95315,ZCTA5 95315,1,Total population,3295,null,345,602,515,667,493,349,324
8600000US95316,ZCTA5 95316,1,Total population,2153,null,318,702,361,388,218,101,65
8600000US95317,ZCTA5 95317,1,Total population,242,null,33,62,38,46,30,21,12
8600000US95318,ZCTA5 95318,1,Total population,256,null,99,93,27,22,9,2,4
8600000US95319,ZCTA5 95319,1,Total population,499,null,94,125,85,85,56,25,29
8600000US95320,ZCTA5 95320,1,Total population,4376,null,776,1444,726,717,418,176,119
8600000US95321,ZCTA5 95321,1,Total population,1747,null,502,886,174,115,31,29,10
8600000US95322,ZCTA5 95322,1,Total population,2926,null,623,816,418,452,336,156,125
8600000US95323,ZCTA5 95323,1,Total population,386,null,48,115,70,57,59,21,16
8600000US95324,ZCTA5 95324,1,Total population,2461,null,420,776,408,429,267,92,69
8600000US95326,ZCTA5 95326,1,Total population,3085,null,549,877,499,550,314,181,115
8600000US95327,ZCTA5 95327,1,Total population,2616,null,793,1006,344,266,122,46,39
8600000US95328,ZCTA5 95328,1,Total population,1017,null,95,184,174,208,175,94,87
8600000US95329,ZCTA5 95329,1,Total population,998,null,183,504,120,103,50,23,15
8600000US95330,ZCTA5 95330,1,Total population,4731,null,480,933,823,1006,704,395,390
8600000US95333,ZCTA5 95333,1,Total population,856,null,119,227,132,158,103,55,62
8600000US95334,ZCTA5 95334,1,Total population,3861,null,397,649,619,773,635,376,412
8600000US95335,ZCTA5 95335,1,Total population,273,null,96,129,24,13,9,0,2
8600000US95336,ZCTA5 95336,1,Total population,14118,null,2705,4185,2405,2252,1389,675,507
8600000US95337,ZCTA5 95337,1,Total population,9864,null,1617,2684,1726,1783,1087,528,439
8600000US95338,ZCTA5 95338,1,Total population,4766,null,1358,1984,662,446,195,75,46
8600000US95340,ZCTA5 95340,1,Total population,11546,null,2679,3600,1880,1655,940,457,335
8600000US95341,ZCTA5 95341,1,Total population,8408,null,1102,1546,1430,1519,1249,713,849
8600000US95345,ZCTA5 95345,1,Total population,290,null,84,112,35,29,16,6,8
8600000US95346,ZCTA5 95346,1,Total population,573,null,157,252,87,49,17,8,3
8600000US95348,ZCTA5 95348,1,Total population,10173,null,2418,2643,1685,1498,925,498,506
8600000US95350,ZCTA5 95350,1,Total population,19288,null,5328,6032,3095,2565,1250,585,433
8600000US95351,ZCTA5 95351,1,Total population,12348,null,1731,2513,1969,2145,1731,1066,1193
8600000US95354,ZCTA5 95354,1,Total population,8841,null,2315,2536,1440,1193,678,344,335
8600000US95355,ZCTA5 95355,1,Total population,20939,null,4915,6320,3659,3216,1610,717,502
8600000US95356,ZCTA5 95356,1,Total population,11060,null,2356,3522,1944,1685,911,403,239
8600000US95357,ZCTA5 95357,1,Total population,3608,null,540,1012,616,672,430,205,133
8600000US95358,ZCTA5 95358,1,Total population,8542,null,1102,2052,1398,1525,1102,657,706
8600000US95360,ZCTA5 95360,1,Total population,3487,null,563,823,611,613,443,258,176
8600000US95361,ZCTA5 95361,1,Total population,11227,null,2222,3782,1911,1736,936,405,235
8600000US95363,ZCTA5 95363,1,Total population,7106,null,945,1579,1190,1403,981,545,463
8600000US95365,ZCTA5 95365,1,Total population,1168,null,99,174,197,263,199,106,130
8600000US95366,ZCTA5 95366,1,Total population,5661,null,1052,1786,938,982,547,218,138
8600000US95367,ZCTA5 95367,1,Total population,6771,null,961,1614,1190,1318,886,435,367
8600000US95368,ZCTA5 95368,1,Total population,3891,null,420,908,722,861,550,249,181
8600000US95369,ZCTA5 95369,1,Total population,392,null,89,138,55,47,23,24,16
8600000US95370,ZCTA5 95370,1,Total population,11345,null,3270,4555,1618,1103,500,187,112
8600000US95372,ZCTA5 95372,1,Total population,766,null,170,307,119,90,43,26,11
8600000US95374,ZCTA5 95374,1,Total population,600,null,86,166,95,103,68,45,37
8600000US95375,ZCTA5 95375,1,Total population,59,null,25,29,1,2,2,0,0
8600000US95376,ZCTA5 95376,1,Total population,15467,null,2624,3855,2802,2944,1754,812,676
8600000US95377,ZCTA5 95377,1,Total population,8328,null,687,1630,1452,2139,1352,609,459
8600000US95379,ZCTA5 95379,1,Total population,1568,null,407,580,255,171,102,34,19
8600000US95380,ZCTA5 95380,1,Total population,13231,null,2744,3443,2228,2090,1369,746,611
8600000US95382,ZCTA5 95382,1,Total population,12325,null,2512,3667,2140,2190,1114,449,253
8600000US95383,ZCTA5 95383,1,Total population,1748,null,460,822,213,134,76,30,13
8600000US95385,ZCTA5 95385,1,Total population,171,null,52,57,22,20,11,5,4
8600000US95386,ZCTA5 95386,1,Total population,2956,null,393,781,527,563,360,179,153
8600000US95387,ZCTA5 95387,1,Total population,173,null,23,36,24,29,34,18,9
8600000US95388,ZCTA5 95388,1,Total population,3500,null,462,721,546,614,535,311,311
8600000US95389,ZCTA5 95389,1,Total population,385,null,168,147,28,27,14,1,0
8600000US95391,ZCTA5 95391,1,Total population,2891,null,315,648,544,711,370,187,116
8600000US95401,ZCTA5 95401,1,Total population,13254,null,3441,4143,2068,1671,952,458,521
8600000US95403,ZCTA5 95403,1,Total population,16900,null,4600,5371,2767,2240,1066,454,402
8600000US95404,ZCTA5 95404,1,Total population,15921,null,4654,5524,2391,1855,827,369,301
8600000US95405,ZCTA5 95405,1,Total population,8796,null,2452,3255,1404,1099,383,120,83
8600000US95407,ZCTA5 95407,1,Total population,11668,null,2288,2910,1846,1770,1194,769,891
8600000US95409,ZCTA5 95409,1,Total population,12147,null,4095,4607,1483,1202,498,165,97
8600000US95410,ZCTA5 95410,1,Total population,445,null,157,180,53,32,17,4,2
8600000US95412,ZCTA5 95412,1,Total population,154,null,46,58,13,15,9,7,6
8600000US95415,ZCTA5 95415,1,Total population,553,null,113,177,107,79,42,11,24
8600000US95417,ZCTA5 95417,1,Total population,118,null,35,46,14,11,4,4,4
8600000US95420,ZCTA5 95420,1,Total population,182,null,67,74,22,10,4,4,1
8600000US95421,ZCTA5 95421,1,Total population,707,null,227,317,73,59,19,7,5
8600000US95422,ZCTA5 95422,1,Total population,6138,null,1964,1970,876,652,364,171,141
8600000US95423,ZCTA5 95423,1,Total population,1792,null,614,760,221,118,41,18,20
8600000US95425,ZCTA5 95425,1,Total population,4100,null,964,1514,610,562,235,127,88
8600000US95426,ZCTA5 95426,1,Total population,958,null,272,404,143,87,39,6,7
8600000US95427,ZCTA5 95427,1,Total population,201,null,51,85,32,24,8,1,0
8600000US95428,ZCTA5 95428,1,Total population,974,null,315,290,128,104,75,36,26
8600000US95431,ZCTA5 95431,1,Total population,0,null,0,0,0,0,0,0,0
8600000US95432,ZCTA5 95432,1,Total population,203,null,66,90,22,15,7,2,1
8600000US95436,ZCTA5 95436,1,Total population,2406,null,790,917,295,266,81,40,17
8600000US95437,ZCTA5 95437,1,Total population,6191,null,2038,2235,829,555,306,130,98
8600000US95439,ZCTA5 95439,1,Total population,240,null,61,75,37,31,22,8,6
8600000US95441,ZCTA5 95441,1,Total population,691,null,140,257,105,96,43,29,21
8600000US95442,ZCTA5 95442,1,Total population,1435,null,449,587,199,121,57,13,9
8600000US95443,ZCTA5 95443,1,Total population,126,null,49,57,11,8,1,0,0
8600000US95444,ZCTA5 95444,1,Total population,275,null,60,101,44,37,16,7,10
8600000US95445,ZCTA5 95445,1,Total population,935,null,286,424,107,54,31,11,22
8600000US95446,ZCTA5 95446,1,Total population,2402,null,997,889,275,157,48,25,11
8600000US95448,ZCTA5 95448,1,Total population,6655,null,1805,2529,899,738,375,158,151
8600000US95449,ZCTA5 95449,1,Total population,539,null,131,181,85,68,50,11,13
8600000US95450,ZCTA5 95450,1,Total population,199,null,79,83,18,13,2,2,2
8600000US95451,ZCTA5 95451,1,Total population,4463,null,1180,1708,614,473,274,111,103
8600000US95452,ZCTA5 95452,1,Total population,628,null,182,282,78,59,17,5,5
8600000US95453,ZCTA5 95453,1,Total population,4582,null,1353,1703,694,434,226,101,71
8600000US95454,ZCTA5 95454,1,Total population,1100,null,343,402,160,107,49,24,15
8600000US95456,ZCTA5 95456,1,Total population,453,null,216,169,42,22,3,0,1
8600000US95457,ZCTA5 95457,1,Total population,1233,null,380,501,142,125,53,21,11
8600000US95458,ZCTA5 95458,1,Total population,1392,null,504,488,181,135,45,23,16
8600000US95459,ZCTA5 95459,1,Total population,226,null,72,90,28,21,8,5,2
8600000US95460,ZCTA5 95460,1,Total population,1115,null,402,484,119,77,20,7,6
8600000US95461,ZCTA5 95461,1,Total population,1414,null,443,487,221,131,87,24,21
8600000US95462,ZCTA5 95462,1,Total population,716,null,297,289,80,30,14,4,2
8600000US95463,ZCTA5 95463,1,Total population,93,null,44,30,14,3,1,1,0
8600000US95464,ZCTA5 95464,1,Total population,1164,null,395,396,178,108,46,23,18
8600000US95465,ZCTA5 95465,1,Total population,990,null,344,399,131,75,25,9,7
8600000US95466,ZCTA5 95466,1,Total population,338,null,86,119,48,38,20,12,15
8600000US95467,ZCTA5 95467,1,Total population,2092,null,379,845,356,316,122,47,27
8600000US95468,ZCTA5 95468,1,Total population,553,null,188,209,55,52,30,13,6
8600000US95469,ZCTA5 95469,1,Total population,704,null,182,278,108,74,29,17,16
8600000US95470,ZCTA5 95470,1,Total population,2214,null,452,823,362,314,145,70,48
8600000US95471,ZCTA5 95471,1,Total population,284,null,140,83,41,12,5,2,1
8600000US95472,ZCTA5 95472,1,Total population,12058,null,3441,4660,1872,1345,478,164,98
8600000US95476,ZCTA5 95476,1,Total population,14739,null,4740,5202,1834,1622,750,287,304
8600000US95482,ZCTA5 95482,1,Total population,11772,null,3359,3671,1801,1456,789,399,297
8600000US95485,ZCTA5 95485,1,Total population,1051,null,313,379,146,109,62,28,14
8600000US95488,ZCTA5 95488,1,Total population,128,null,43,50,15,12,5,2,1
8600000US95490,ZCTA5 95490,1,Total population,5366,null,1526,1883,844,596,307,119,91
8600000US95492,ZCTA5 95492,1,Total population,9532,null,1821,2761,1691,1719,852,361,327
8600000US95493,ZCTA5 95493,1,Total population,87,null,24,38,12,7,2,4,0
8600000US95494,ZCTA5 95494,1,Total population,59,null,18,25,6,6,1,1,2
8600000US95497,ZCTA5 95497,1,Total population,689,null,197,425,33,23,5,2,4
8600000US95501,ZCTA5 95501,1,Total population,9892,null,3655,3281,1349,886,399,182,140
8600000US95503,ZCTA5 95503,1,Total population,9954,null,2849,3710,1579,1021,445,197,153
8600000US95511,ZCTA5 95511,1,Total population,163,null,64,50,20,15,9,4,1
8600000US95514,ZCTA5 95514,1,Total population,107,null,27,42,19,11,6,2,0
8600000US95519,ZCTA5 95519,1,Total population,7223,null,1959,2628,1209,921,309,135,62
8600000US95521,ZCTA5 95521,1,Total population,8643,null,3068,3203,1198,775,247,100,52
8600000US95524,ZCTA5 95524,1,Total population,766,null,211,305,112,95,30,9,4
8600000US95525,ZCTA5 95525,1,Total population,765,null,236,285,122,78,27,9,8
8600000US95526,ZCTA5 95526,1,Total population,194,null,71,86,23,9,2,1,2
8600000US95527,ZCTA5 95527,1,Total population,292,null,103,110,41,21,9,6,2
8600000US95528,ZCTA5 95528,1,Total population,446,null,102,186,59,47,34,8,10
8600000US95531,ZCTA5 95531,1,Total population,8253,null,2298,2829,1258,960,526,206,176
8600000US95536,ZCTA5 95536,1,Total population,1217,null,354,469,166,135,57,26,10
8600000US95537,ZCTA5 95537,1,Total population,136,null,59,45,16,11,2,0,3
8600000US95540,ZCTA5 95540,1,Total population,5349,null,1513,1842,799,638,312,141,104
8600000US95542,ZCTA5 95542,1,Total population,1170,null,470,413,140,93,38,10,6
8600000US95543,ZCTA5 95543,1,Total population,348,null,109,157,37,27,17,1,0
8600000US95545,ZCTA5 95545,1,Total population,71,null,36,14,8,11,0,0,2
8600000US95546,ZCTA5 95546,1,Total population,1135,null,264,266,202,165,122,66,50
8600000US95547,ZCTA5 95547,1,Total population,477,null,100,198,74,65,22,7,11
8600000US95548,ZCTA5 95548,1,Total population,514,null,158,181,66,49,33,14,13
8600000US95549,ZCTA5 95549,1,Total population,341,null,86,137,53,47,11,6,1
8600000US95550,ZCTA5 95550,1,Total population,49,null,15,13,8,7,3,2,1
8600000US95551,ZCTA5 95551,1,Total population,680,null,186,242,84,85,47,18,18
8600000US95552,ZCTA5 95552,1,Total population,333,null,120,130,43,23,10,6,1
8600000US95553,ZCTA5 95553,1,Total population,522,null,205,190,63,48,10,4,2
8600000US95554,ZCTA5 95554,1,Total population,261,null,106,89,33,25,3,2,3
8600000US95555,ZCTA5 95555,1,Total population,194,null,73,77,20,15,4,3,2
8600000US95556,ZCTA5 95556,1,Total population,260,null,90,86,39,24,8,5,8
8600000US95558,ZCTA5 95558,1,Total population,211,null,79,82,27,16,5,2,0
8600000US95559,ZCTA5 95559,1,Total population,98,null,42,36,14,5,0,1,0
8600000US95560,ZCTA5 95560,1,Total population,709,null,268,239,98,64,28,9,3
8600000US95562,ZCTA5 95562,1,Total population,1405,null,420,483,216,151,71,37,27
8600000US95563,ZCTA5 95563,1,Total population,278,null,78,133,27,18,9,5,8
8600000US95564,ZCTA5 95564,1,Total population,175,null,46,64,30,17,9,2,7
8600000US95565,ZCTA5 95565,1,Total population,372,null,84,93,75,65,33,13,9
8600000US95567,ZCTA5 95567,1,Total population,784,null,220,299,92,93,42,23,15
8600000US95568,ZCTA5 95568,1,Total population,64,null,25,22,8,6,1,1,1
8600000US95569,ZCTA5 95569,1,Total population,123,null,41,46,19,12,3,2,0
8600000US95570,ZCTA5 95570,1,Total population,1220,null,424,490,148,105,37,7,9
8600000US95571,ZCTA5 95571,1,Total population,128,null,46,49,14,13,4,1,1
8600000US95573,ZCTA5 95573,1,Total population,831,null,292,338,99,59,32,6,5
8600000US95585,ZCTA5 95585,1,Total population,230,null,104,56,27,26,9,3,5
8600000US95587,ZCTA5 95587,1,Total population,93,null,30,40,7,11,4,1,0
8600000US95589,ZCTA5 95589,1,Total population,780,null,304,290,90,65,18,6,7
8600000US95595,ZCTA5 95595,1,Total population,119,null,45,39,11,16,7,0,1
8600000US95601,ZCTA5 95601,1,Total population,91,null,23,45,13,6,2,2,0
8600000US95602,ZCTA5 95602,1,Total population,6856,null,1526,2834,1021,839,369,173,94
8600000US95603,ZCTA5 95603,1,Total population,11401,null,3406,4269,1615,1283,512,204,112
8600000US95605,ZCTA5 95605,1,Total population,4855,null,1301,1262,743,657,446,238,208
8600000US95606,ZCTA5 95606,1,Total population,78,null,17,33,11,8,6,3,0
8600000US95607,ZCTA5 95607,1,Total population,185,null,49,77,32,12,8,5,2
8600000US95608,ZCTA5 95608,1,Total population,25311,null,8081,8822,3912,2795,1079,402,220
8600000US95610,ZCTA5 95610,1,Total population,17235,null,4633,5834,2835,2097,1062,456,318
8600000US95612,ZCTA5 95612,1,Total population,453,null,95,149,89,61,31,20,8
8600000US95614,ZCTA5 95614,1,Total population,1534,null,296,687,231,203,75,23,19
8600000US95615,ZCTA5 95615,1,Total population,271,null,67,89,39,31,25,12,8
8600000US95616,ZCTA5 95616,1,Total population,17229,null,4386,6179,3113,2408,778,270,95
8600000US95618,ZCTA5 95618,1,Total population,9882,null,2026,3045,1791,1960,751,233,76
8600000US95619,ZCTA5 95619,1,Total population,1962,null,526,715,302,232,123,38,26
8600000US95620,ZCTA5 95620,1,Total population,6590,null,1028,1877,1269,1181,690,301,244
8600000US95621,ZCTA5 95621,1,Total population,15676,null,4272,5202,2580,2003,929,412,278
8600000US95623,ZCTA5 95623,1,Total population,1510,null,322,629,252,185,73,31,18
8600000US95624,ZCTA5 95624,1,Total population,18974,null,2564,5166,3566,3795,2094,1018,771
8600000US95625,ZCTA5 95625,1,Total population,64,null,21,16,13,8,5,1,0
8600000US95626,ZCTA5 95626,1,Total population,1924,null,307,583,393,290,180,85,86
8600000US95627,ZCTA5 95627,1,Total population,1127,null,208,328,176,173,130,59,53
8600000US95628,ZCTA5 95628,1,Total population,16360,null,4110,6382,2628,1983,824,274,159
8600000US95629,ZCTA5 95629,1,Total population,367,null,95,175,42,34,11,6,4
8600000US95630,ZCTA5 95630,1,Total population,24935,null,5777,8009,4362,4558,1553,478,198
8600000US95631,ZCTA5 95631,1,Total population,2444,null,481,1096,375,282,147,44,19
8600000US95632,ZCTA5 95632,1,Total population,9070,null,1452,2523,1546,1620,1058,472,399
8600000US95633,ZCTA5 95633,1,Total population,1339,null,293,584,200,149,60,28,25
8600000US95634,ZCTA5 95634,1,Total population,1278,null,318,542,179,126,62,31,20
8600000US95635,ZCTA5 95635,1,Total population,488,null,111,217,63,53,23,14,7
8600000US95636,ZCTA5 95636,1,Total population,445,null,106,190,55,50,27,9,8
8600000US95637,ZCTA5 95637,1,Total population,157,null,34,79,23,11,7,0,3
8600000US95638,ZCTA5 95638,1,Total population,715,null,114,236,129,110,53,34,39
8600000US95639,ZCTA5 95639,1,Total population,108,null,29,32,19,16,6,4,2
8600000US95640,ZCTA5 95640,1,Total population,2811,null,627,1079,440,394,179,62,30
8600000US95641,ZCTA5 95641,1,Total population,913,null,354,324,94,67,37,24,13
8600000US95642,ZCTA5 95642,1,Total population,3127,null,986,1267,398,294,131,40,11
8600000US95645,ZCTA5 95645,1,Total population,664,null,148,189,96,85,68,40,38
8600000US95646,ZCTA5 95646,1,Total population,72,null,31,28,6,6,1,0,0
8600000US95648,ZCTA5 95648,1,Total population,18133,null,3804,7513,2406,2356,1209,515,330
8600000US95650,ZCTA5 95650,1,Total population,4551,null,817,1700,778,714,369,113,60
8600000US95651,ZCTA5 95651,1,Total population,253,null,50,120,36,37,7,2,1
8600000US95652,ZCTA5 95652,1,Total population,191,null,37,65,29,39,8,9,4
8600000US95653,ZCTA5 95653,1,Total population,142,null,18,33,25,23,18,12,13
8600000US95655,ZCTA5 95655,1,Total population,1419,null,316,335,238,258,150,74,48
8600000US95658,ZCTA5 95658,1,Total population,2441,null,542,990,322,338,147,65,37
8600000US95659,ZCTA5 95659,1,Total population,292,null,80,116,41,29,12,11,3
8600000US95660,ZCTA5 95660,1,Total population,9780,null,1979,2592,1733,1412,957,554,553
8600000US95661,ZCTA5 95661,1,Total population,11704,null,3098,3930,1944,1681,691,238,122
8600000US95662,ZCTA5 95662,1,Total population,11924,null,2654,4106,2159,1773,782,288,162
8600000US95663,ZCTA5 95663,1,Total population,869,null,147,339,145,141,67,18,12
8600000US95664,ZCTA5 95664,1,Total population,554,null,129,224,87,70,27,5,12
8600000US95665,ZCTA5 95665,1,Total population,1876,null,469,836,257,199,74,25,16
8600000US95666,ZCTA5 95666,1,Total population,2432,null,633,1211,288,167,84,32,17
8600000US95667,ZCTA5 95667,1,Total population,14820,null,3774,5946,2227,1609,748,314,202
8600000US95668,ZCTA5 95668,1,Total population,293,null,61,105,41,49,19,10,8
8600000US95669,ZCTA5 95669,1,Total population,997,null,247,408,148,110,47,22,15
8600000US95670,ZCTA5 95670,1,Total population,20045,null,5212,6528,3263,2612,1328,602,500
8600000US95672,ZCTA5 95672,1,Total population,1710,null,249,695,287,269,118,59,33
8600000US95673,ZCTA5 95673,1,Total population,4894,null,858,1429,895,727,470,231,284
8600000US95674,ZCTA5 95674,1,Total population,319,null,60,108,50,48,34,9,10
8600000US95675,ZCTA5 95675,1,Total population,158,null,44,54,32,14,11,1,2
8600000US95677,ZCTA5 95677,1,Total population,9086,null,2116,3203,1633,1344,554,157,79
8600000US95678,ZCTA5 95678,1,Total population,15856,null,4232,4961,2646,2330,1098,351,238
8600000US95680,ZCTA5 95680,1,Total population,46,null,7,16,6,7,4,3,3
8600000US95681,ZCTA5 95681,1,Total population,406,null,62,140,72,66,29,17,20
8600000US95682,ZCTA5 95682,1,Total population,11002,null,2083,4258,1896,1687,707,239,132
8600000US95683,ZCTA5 95683,1,Total population,2513,null,485,1217,321,311,131,28,20
8600000US95684,ZCTA5 95684,1,Total population,1437,null,323,692,178,135,58,28,23
8600000US95685,ZCTA5 95685,1,Total population,2091,null,636,876,255,188,84,34,18
8600000US95686,ZCTA5 95686,1,Total population,437,null,95,123,52,54,50,30,33
8600000US95687,ZCTA5 95687,1,Total population,21369,null,5239,6571,3734,3232,1595,619,379
8600000US95688,ZCTA5 95688,1,Total population,12235,null,2273,4130,2262,2014,929,373,254
8600000US95689,ZCTA5 95689,1,Total population,589,null,130,339,67,38,8,6,1
8600000US95690,ZCTA5 95690,1,Total population,916,null,261,277,123,106,76,46,27
8600000US95691,ZCTA5 95691,1,Total population,12628,null,2977,3953,2145,1875,914,427,337
8600000US95692,ZCTA5 95692,1,Total population,1670,null,312,521,330,273,134,66,34
8600000US95693,ZCTA5 95693,1,Total population,2346,null,362,921,375,364,169,76,79
8600000US95694,ZCTA5 95694,1,Total population,3092,null,545,968,562,489,302,126,100
8600000US95695,ZCTA5 95695,1,Total population,13826,null,3466,4341,2249,1931,978,478,383
8600000US95697,ZCTA5 95697,1,Total population,140,null,27,39,18,28,20,4,4
8600000US95698,ZCTA5 95698,1,Total population,91,null,21,38,13,8,5,2,4
8600000US95699,ZCTA5 95699,1,Total population,68,null,17,30,9,10,2,0,0
8600000US95701,ZCTA5 95701,1,Total population,404,null,92,185,54,42,17,8,6
8600000US95703,ZCTA5 95703,1,Total population,342,null,81,149,55,33,15,8,1
8600000US95709,ZCTA5 95709,1,Total population,1923,null,427,824,291,209,98,45,29
8600000US95713,ZCTA5 95713,1,Total population,3835,null,932,1508,592,497,198,59,49
8600000US95714,ZCTA5 95714,1,Total population,179,null,59,75,21,17,3,2,2
8600000US95715,ZCTA5 95715,1,Total population,52,null,18,20,5,5,3,0,1
8600000US95717,ZCTA5 95717,1,Total population,113,null,44,41,16,5,5,2,0
8600000US95720,ZCTA5 95720,1,Total population,76,null,30,28,10,2,5,0,1
8600000US95722,ZCTA5 95722,1,Total population,1794,null,317,800,279,248,100,37,13
8600000US95726,ZCTA5 95726,1,Total population,3642,null,873,1528,508,439,200,66,28
8600000US95728,ZCTA5 95728,1,Total population,197,null,77,78,21,15,6,0,0
8600000US95736,ZCTA5 95736,1,Total population,77,null,29,22,9,12,5,0,0
8600000US95742,ZCTA5 95742,1,Total population,2442,null,286,684,535,509,251,104,73
8600000US95746,ZCTA5 95746,1,Total population,7479,null,1000,2687,1348,1580,613,185,66
8600000US95747,ZCTA5 95747,1,Total population,18890,null,3945,6260,3029,3341,1491,556,268
8600000US95757,ZCTA5 95757,1,Total population,11094,null,1344,2378,2071,2595,1496,696,514
8600000US95758,ZCTA5 95758,1,Total population,20231,null,3698,5595,3847,3898,1854,825,514
8600000US95762,ZCTA5 95762,1,Total population,13242,null,1683,4545,2432,2938,1134,370,140
8600000US95765,ZCTA5 95765,1,Total population,11815,null,2298,3513,2015,2503,998,324,164
8600000US95776,ZCTA5 95776,1,Total population,6464,null,946,1581,1186,1296,755,404,296
8600000US95811,ZCTA5 95811,1,Total population,3943,null,2360,1067,287,141,50,24,14
8600000US95814,ZCTA5 95814,1,Total population,5371,null,3771,1201,253,91,31,13,11
8600000US95815,ZCTA5 95815,1,Total population,8754,null,2664,2347,1283,943,653,388,476
8600000US95816,ZCTA5 95816,1,Total population,9191,null,5069,2872,754,352,99,36,9
8600000US95817,ZCTA5 95817,1,Total population,5815,null,2220,1770,808,524,256,108,129
8600000US95818,ZCTA5 95818,1,Total population,9370,null,3472,3360,1303,834,264,86,51
8600000US95819,ZCTA5 95819,1,Total population,7593,null,2750,2860,1012,715,193,48,15
8600000US95820,ZCTA5 95820,1,Total population,11929,null,3172,3386,1843,1443,926,529,630
8600000US95821,ZCTA5 95821,1,Total population,14529,null,5042,4740,2085,1509,695,275,183
8600000US95822,ZCTA5 95822,1,Total population,15242,null,4202,4533,2333,1903,1053,559,659
8600000US95823,ZCTA5 95823,1,Total population,22470,null,4512,5285,3822,3533,2437,1363,1518
8600000US95824,ZCTA5 95824,1,Total population,8733,null,1704,1908,1456,1286,993,619,767
8600000US95825,ZCTA5 95825,1,Total population,14980,null,6776,4533,1714,1061,521,212,163
8600000US95826,ZCTA5 95826,1,Total population,15060,null,4428,5108,2504,1760,750,305,205
8600000US95827,ZCTA5 95827,1,Total population,7311,null,1814,2306,1217,949,548,267,210
8600000US95828,ZCTA5 95828,1,Total population,17168,null,3054,4249,2886,2749,1906,1039,1285
8600000US95829,ZCTA5 95829,1,Total population,7383,null,922,1852,1428,1579,849,421,332
8600000US95830,ZCTA5 95830,1,Total population,287,null,35,89,51,59,27,14,12
8600000US95831,ZCTA5 95831,1,Total population,17974,null,5499,6619,2829,1961,722,229,115
8600000US95832,ZCTA5 95832,1,Total population,2919,null,360,563,489,498,393,243,373
8600000US95833,ZCTA5 95833,1,Total population,14012,null,3749,4345,2356,1753,936,473,400
8600000US95834,ZCTA5 95834,1,Total population,9405,null,2398,2729,1568,1353,726,359,272
8600000US95835,ZCTA5 95835,1,Total population,12653,null,2714,3811,2164,2163,987,476,338
8600000US95837,ZCTA5 95837,1,Total population,131,null,23,66,21,13,5,2,1
8600000US95838,ZCTA5 95838,1,Total population,10385,null,1874,2320,1757,1604,1124,716,990
8600000US95841,ZCTA5 95841,1,Total population,7957,null,2504,2560,1301,856,425,178,133
8600000US95842,ZCTA5 95842,1,Total population,11278,null,2473,3410,2148,1599,936,386,326
8600000US95843,ZCTA5 95843,1,Total population,13927,null,2069,3556,2737,2698,1558,711,598
8600000US95864,ZCTA5 95864,1,Total population,9452,null,2643,3486,1477,1206,448,121,71
8600000US95901,ZCTA5 95901,1,Total population,11029,null,2808,3310,1781,1470,830,427,403
8600000US95903,ZCTA5 95903,1,Total population,382,null,12,88,92,119,53,14,4
8600000US95912,ZCTA5 95912,1,Total population,1434,null,224,397,229,236,185,85,78
8600000US95914,ZCTA5 95914,1,Total population,231,null,51,100,28,33,11,3,5
8600000US95916,ZCTA5 95916,1,Total population,661,null,213,280,81,45,22,10,10
8600000US95917,ZCTA5 95917,1,Total population,1064,null,191,339,182,177,89,48,38
8600000US95918,ZCTA5 95918,1,Total population,904,null,159,426,122,106,47,19,25
8600000US95919,ZCTA5 95919,1,Total population,584,null,154,254,76,55,20,16,9
8600000US95920,ZCTA5 95920,1,Total population,102,null,30,34,8,11,9,7,3
8600000US95922,ZCTA5 95922,1,Total population,321,null,103,137,35,31,9,6,0
8600000US95925,ZCTA5 95925,1,Total population,111,null,28,39,18,7,10,6,3
8600000US95926,ZCTA5 95926,1,Total population,15419,null,4656,5308,2609,1856,633,211,146
8600000US95928,ZCTA5 95928,1,Total population,14480,null,4155,4890,2434,1897,642,260,202
8600000US95932,ZCTA5 95932,1,Total population,2825,null,711,875,445,388,239,106,61
8600000US95934,ZCTA5 95934,1,Total population,128,null,42,53,13,15,3,2,0
8600000US95935,ZCTA5 95935,1,Total population,266,null,76,114,35,16,11,8,6
8600000US95936,ZCTA5 95936,1,Total population,189,null,78,79,15,15,1,1,0
8600000US95937,ZCTA5 95937,1,Total population,532,null,120,209,64,51,36,21,31
8600000US95938,ZCTA5 95938,1,Total population,1437,null,286,527,243,247,100,18,16
8600000US95939,ZCTA5 95939,1,Total population,197,null,51,78,30,16,10,6,6
8600000US95941,ZCTA5 95941,1,Total population,261,null,75,122,39,14,3,3,5
8600000US95942,ZCTA5 95942,1,Total population,583,null,144,288,62,60,23,3,3
8600000US95943,ZCTA5 95943,1,Total population,329,null,80,120,39,41,27,13,9
8600000US95945,ZCTA5 95945,1,Total population,11255,null,3841,4134,1571,1041,431,162,75
8600000US95946,ZCTA5 95946,1,Total population,4134,null,919,1961,539,417,203,57,38
8600000US95947,ZCTA5 95947,1,Total population,818,null,245,324,103,69,52,19,6
8600000US95948,ZCTA5 95948,1,Total population,3640,null,791,1115,530,531,349,172,152
